t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
507.86,3.087,1.314,4.668
508.36,3.082,1.771,4.67
508.87,3.102,2.126,4.668
509.85,3.052,2.126,4.67
510.36,2.99,1.629,2.248
510.88,3.017,1.342,4.672
511.39,3.021,1.327,4.672
511.9,3.071,2.126,4.668
512.57,3.069,2.126,4.672
513.08,2.992,1.561,2.062
513.61,3.03,1.332,4.668
514.12,3.069,1.32,4.668
514.63,3.065,2.126,4.668
516.33,3.059,2.126,4.668
516.84,2.998,1.314,3.058
517.35,2.971,1.314,4.668
517.86,3.037,1.314,4.67
518.37,3.063,2.126,4.668
519.53,2.991,1.314,4.668
520.04,3.046,1.314,4.67
520.55,3.089,2.126,4.668
521.66,2.991,1.314,4.668
522.17,3.045,1.314,4.67
522.69,3.126,1.387,4.668
523.92,3.017,1.314,4.668
524.48,2.992,1.314,1.407
525.0,3.08,2.126,4.668
525.78,3.017,1.314,4.675
526.31,2.988,1.389,1.458
526.83,3.122,2.126,4.668
527.33,3.081,1.771,4.675
527.84,3.057,2.126,4.668
528.35,3.061,2.126,4.672
528.86,3.046,1.478,1.558
529.38,3.109,2.126,4.668
529.89,3.021,1.314,4.668
530.42,2.984,1.327,1.407
530.95,3.117,2.126,4.668
532.45,3.061,2.126,4.675
532.96,3.0,1.343,3.058
533.48,3.084,1.354,4.668
534.02,3.065,2.126,4.672
534.53,2.992,1.413,2.062
535.05,3.118,1.771,4.668
535.56,3.095,1.771,4.67
536.08,3.102,2.126,4.668
536.69,3.053,2.126,4.672
537.2,2.995,1.343,3.058
537.71,3.071,1.329,4.668
538.22,3.085,1.771,4.668
538.74,3.109,2.126,4.668
539.69,3.055,2.126,4.672
540.2,2.983,1.314,1.407
540.72,3.066,1.337,4.668
541.23,3.06,1.314,4.672
541.74,3.052,2.126,4.668
542.29,3.056,2.126,4.67
542.8,2.983,1.314,1.407
543.32,3.117,1.344,4.672
543.83,3.005,1.314,4.672
544.33,3.115,2.126,4.668
545.04,3.021,1.314,4.675
545.57,2.988,1.314,1.407
546.09,3.11,2.126,4.668
546.61,3.056,2.126,4.67
547.12,3.009,1.343,3.058
547.63,3.109,1.314,4.668
548.14,3.086,1.771,4.67
548.65,3.058,2.126,4.668
549.54,3.059,2.126,4.672
550.05,3.012,1.343,3.058
550.55,3.041,1.314,4.672
551.06,3.046,1.314,4.672
551.57,3.099,1.771,4.668
552.08,3.094,1.771,4.672
552.59,3.058,2.126,4.668
553.1,3.056,2.126,4.675
553.61,2.996,1.343,3.058
554.13,3.092,1.314,4.668
554.64,3.061,2.126,4.668
555.15,3.114,2.126,4.668
556.21,2.988,1.314,4.668
556.72,3.046,1.314,4.67
557.23,3.115,2.126,4.668
558.46,3.022,1.314,4.668
559.01,2.988,1.327,1.407
559.53,3.114,2.126,4.668
560.28,3.006,1.314,4.668
560.84,2.983,1.314,1.407
561.38,3.104,2.126,4.668
562.24,2.987,1.314,4.668
562.75,2.985,1.314,1.407
563.35,3.082,2.126,4.668
564.34,3.018,1.314,4.67
564.92,2.986,1.314,1.407
565.44,3.106,2.126,4.668
565.98,3.011,1.314,4.67
566.57,2.983,1.314,1.407
567.09,3.117,2.126,4.668
567.6,3.06,2.126,4.672
568.11,2.983,1.314,1.407
568.63,3.11,1.314,4.668
569.14,3.085,1.314,4.67
569.65,3.065,2.126,4.668
570.16,3.065,2.126,4.675
570.67,2.991,1.314,1.407
571.2,3.062,2.126,4.668
571.71,3.056,2.126,4.672
572.22,3.083,1.314,3.058
572.72,3.023,1.324,4.67
573.23,3.009,1.325,4.672
573.75,3.072,2.126,4.668
574.3,3.022,1.314,4.675
574.87,2.988,1.314,1.407
575.39,3.066,2.126,4.668
575.9,3.06,2.126,4.668
576.41,2.983,1.4,2.062
576.94,3.062,2.126,4.668
577.63,2.986,1.314,4.668
578.14,3.032,1.314,4.668
578.66,3.067,2.126,4.668
580.13,3.0,1.314,4.668
580.64,3.047,1.314,4.668
581.15,3.102,2.126,4.668
582.0,3.037,2.126,4.672
582.54,2.984,1.327,1.407
583.06,3.067,2.126,4.668
583.57,3.062,2.126,4.67
584.08,2.984,1.314,1.407
584.6,3.06,2.126,4.668
585.13,3.018,1.314,4.67
585.72,2.984,1.423,2.062
586.24,3.117,2.126,4.668
586.75,3.018,1.314,4.668
587.33,2.984,1.314,1.407
587.85,3.064,2.126,4.668
588.84,3.022,1.314,4.67
589.38,2.988,1.407,2.062
589.93,3.072,2.126,4.668
590.46,3.04,1.314,4.675
590.99,2.988,1.389,1.458
591.51,3.092,1.314,4.668
592.02,3.087,1.771,4.67
592.54,3.072,2.126,4.668
593.37,3.022,1.314,4.67
593.92,2.988,1.314,1.407
594.46,3.11,2.159,4.668
595.13,3.057,1.689,4.675
595.64,3.049,1.441,2.062
596.16,3.1,2.126,4.668
596.67,3.069,2.126,4.668
597.18,3.049,1.425,2.062
597.7,3.076,1.689,4.668
598.6,3.063,2.126,4.67
599.11,3.043,1.314,1.407
599.63,3.071,2.126,4.668
600.13,3.043,1.314,4.668
600.64,3.047,1.314,1.407
601.17,3.06,2.126,4.668
602.31,3.054,1.314,4.668
602.82,3.046,1.314,4.67
603.33,3.097,2.126,4.668
604.53,3.03,1.314,4.668
605.08,2.989,1.314,1.407
605.61,3.102,2.126,4.668
606.4,3.061,2.126,4.675
606.91,3.005,1.343,3.058
607.42,3.088,1.771,4.668
607.93,3.062,1.413,4.668
608.44,3.072,2.126,4.668
609.86,3.022,1.314,4.675
610.38,2.989,1.396,2.062
610.91,3.106,2.126,4.668
611.42,3.057,2.126,4.67
611.93,3.013,1.314,3.058
612.44,3.076,1.314,4.672
612.95,3.025,1.314,4.675
613.46,3.106,1.771,4.668
613.97,3.087,1.771,4.672
614.48,2.985,1.314,1.407
615.0,2.997,1.314,4.672
615.51,3.005,1.314,4.672
616.02,3.08,1.771,4.668
616.53,3.087,1.771,4.67
617.04,3.071,2.126,4.668
617.55,3.066,2.126,4.672
618.06,3.106,2.126,4.668
618.58,3.07,2.126,4.67
619.09,2.996,1.343,3.058
619.61,3.038,1.314,4.675
620.12,3.045,1.314,4.675
620.63,3.114,2.126,4.668
621.14,3.035,1.314,4.672
621.67,2.992,1.427,1.508
622.2,3.075,1.328,4.67
622.71,3.094,1.771,4.67
623.23,3.051,2.126,4.668
624.08,2.988,1.314,4.668
624.68,2.992,1.314,1.407
625.2,3.075,2.126,4.668
626.11,3.042,1.314,4.668
626.62,3.021,1.362,4.67
627.14,3.108,2.126,4.668
628.84,3.056,3.233,4.672
629.35,3.016,1.314,3.058
629.86,3.104,1.433,4.668
630.37,3.093,1.771,4.668
630.88,3.083,2.126,4.668
632.64,2.995,1.314,4.668
633.15,3.048,1.314,4.67
633.67,3.115,2.126,4.668
634.73,3.058,2.126,4.67
635.24,3.014,1.314,3.058
635.76,3.118,1.341,4.67
636.27,3.015,1.328,4.67
636.79,3.068,2.126,4.668
637.71,3.034,1.314,4.672
638.23,2.989,1.314,1.407
638.74,3.025,1.363,4.67
639.26,3.118,1.314,4.67
639.77,3.075,2.126,4.668
640.9,3.021,1.314,4.67
641.44,2.988,1.314,1.407
641.98,3.067,2.126,4.668
642.63,3.061,2.126,4.67
643.15,2.992,1.427,1.558
643.67,3.109,1.314,4.672
644.18,3.025,1.356,4.672
644.69,3.073,1.488,4.668
645.19,3.091,1.771,4.67
645.7,3.052,1.314,1.407
646.21,3.075,1.314,4.668
646.73,3.062,1.314,4.672
647.24,3.099,2.126,4.668
647.9,3.062,2.126,4.67
648.41,2.989,1.314,1.407
648.93,3.027,1.349,4.67
649.44,3.02,1.329,4.67
649.96,3.134,1.555,4.668
650.57,3.07,2.126,4.672
651.08,2.993,1.425,2.062
651.6,3.054,2.126,4.668
652.11,3.017,1.314,4.67
652.65,2.988,1.314,1.407
653.19,3.084,2.126,4.668
654.0,2.996,1.314,4.668
654.51,2.992,1.314,1.407
655.13,3.119,2.126,4.668
655.76,2.992,1.314,4.668
656.36,3.008,1.314,1.407
656.87,3.071,2.126,4.668
657.63,2.988,1.314,4.668
658.14,3.043,1.314,1.407
658.74,3.075,2.126,4.668
659.71,3.038,1.314,4.67
660.26,2.992,1.314,1.407
660.79,3.083,2.126,4.668
661.48,3.056,2.126,4.672
661.99,2.991,1.417,2.062
662.51,3.087,1.771,4.668
663.02,3.094,1.469,4.672
663.53,3.113,2.126,4.668
664.28,2.995,1.314,4.668
664.85,2.987,1.327,1.407
665.38,3.077,2.126,4.668
666.61,3.022,1.314,4.67
667.14,2.985,1.314,1.407
667.66,3.06,2.126,4.668
668.46,3.018,1.314,4.67
669.01,2.985,1.398,2.062
669.54,3.084,1.771,4.668
670.05,3.062,2.126,4.675
670.56,3.106,2.126,4.668
671.38,3.06,2.126,4.672
671.88,2.99,1.397,2.062
672.39,3.026,1.327,4.67
672.91,3.026,1.35,4.672
673.42,3.067,2.126,4.668
673.95,3.026,1.314,4.675
674.46,2.992,1.461,2.062
674.99,3.105,1.771,4.668
675.5,3.082,1.771,4.672
676.01,2.977,1.314,1.407
676.53,3.062,1.771,4.668
677.04,3.037,2.126,4.668
677.55,3.011,1.314,3.058
678.07,3.085,2.126,4.668
678.96,3.014,1.314,4.672
679.5,2.989,1.399,2.062
680.03,3.027,1.409,4.668
680.54,3.092,1.771,4.668
681.05,3.105,2.126,4.668
682.41,3.054,1.314,4.668
682.92,3.047,1.314,1.407
683.46,3.08,2.126,4.668
684.72,3.047,1.314,4.668
685.23,3.047,1.314,4.67
685.74,3.12,2.126,4.668
687.0,3.055,1.314,4.668
687.51,3.007,1.314,1.407
688.02,3.073,2.126,4.668
689.19,3.034,1.314,4.67
689.78,2.989,1.314,1.407
690.31,3.093,2.126,4.668
691.14,2.992,1.314,4.668
691.65,3.042,1.314,4.67
692.17,3.109,2.126,4.668
693.52,3.053,2.126,4.672
694.03,2.997,1.343,3.058
694.54,3.079,2.126,4.668
695.04,3.061,2.126,4.672
695.6,3.031,1.314,1.407
696.11,2.973,1.314,1.407
696.62,3.095,1.314,4.668
697.13,3.062,1.771,4.668
697.66,3.056,2.126,4.668
698.73,2.99,1.314,4.668
699.24,3.047,1.314,4.67
699.76,3.073,2.126,4.668
700.92,3.023,1.314,4.67
701.47,2.993,1.314,1.407
701.99,2.994,1.314,1.407
702.58,3.057,1.314,1.407
703.09,3.148,1.314,1.407
703.59,3.233,1.314,1.407
704.1,3.323,1.314,1.407
704.61,3.422,1.314,1.407
705.12,3.537,1.314,1.407
705.63,3.632,1.314,1.407
706.13,3.735,1.314,1.407
706.64,3.841,1.314,1.407
707.15,3.94,1.314,1.407
